Name,Cite,z,ZCite,IDunWISE,RA,Dec,W1mag,W2mag,lumbol
SDSS J135119.62+094327.3,DR16,0.206,LOZAGN,2083p090o0022042,207.83182812,9.72429207,13.80009050255437,12.970811186582722,1.0794689863187406E45
SDSS J142113.21+154952.8,DR16Q,0.218,DR16Q,2159p151o0024781,215.30501923,15.83137203,13.937918366779671,13.13279203670536,1.0793540177850518E45
SBS 1527+564,0102,0.1,DR16Q,2319p560o0022847,232.28106895,56.26853332,12.089564145208378,11.013990997537476,1.0790296661775311E45
SDSS J133715.53+484801.5,DR16,0.178,LOZAGN,2047p484o0020274,204.31473209,48.80034153,13.44794278963892,12.472766717239049,1.0789747233692258E45
SDSS J074351.98+455616.2,DR16Q,0.224,DR16Q,1150p454o0023221,115.96665422,45.93788404,14.004715770673744,13.03168539095583,1.0788109397594572E45
SDSS J091729.51+603143.8,DR16Q,0.195,DR16Q,1380p605o0013247,139.37301368,60.52891402,13.668145892757025,12.79611042551672,1.0785076500068388E45
TGN429Z085,2dF,0.095,2dF,1603p000o0021893,160.53485517,0.70169636,11.971798080089677,10.889790203557926,1.0782024119311212E45
SDSS J142018.79+111917.3,DR16,0.252,LOZAGN,2153p106o0025515,215.07834932,11.32151606,14.29474815678538,13.4530760573119,1.0778155641187068E45
SDSS J134321.14+513228.4,DR16Q,0.267,DR16,2050p514o0015604,205.83810698,51.54121613,14.437696636039922,13.5072985063682,1.0777377656476847E45
SDSS J142726.65-001950.0,DR16,0.222,LOZAGN,2163p000o0007660,216.86108319,-0.33058027,13.98399022548043,13.143108640314058,1.077644839386356E45
SDSS J110356.86+470614.7,DR16Q,0.214,DR16Q,1658p469o0014954,165.98687707,47.10411004,13.895330308340496,12.956797412347909,1.0768509483011021E45
IRAS 09022-3615,PGC,0.06,PGC,1361m364o0021928,136.05290998,-36.45039371,10.923396475072876,9.11727808791513,1.0767557170256215E45
SW032705.23-284255.0,1042,0.215,1042,0514m288o0014371,51.77177584,-28.71521508,13.907170084764177,12.967532883965225,1.0763650271196061E45
SDSS J112319.19+362331.0,DR16,0.243,DR16,1716p363o0013796,170.8300148,36.39185513,14.207664066101165,13.19813440449829,1.075391653879487E45
LAMOSTJ012645.69+033514.2,LAMDR6,0.279,LAMDR6,0211p030o0018504,21.69038747,3.58702698,14.54918343646213,13.45965177172818,1.0753436513552264E45
SDSS J161308.86+103658.1,DR16,0.279,LOZAGN,2430p106o0015252,243.28694357,10.61618671,14.549255118778516,13.613141290089546,1.0752726575180751E45
SDSS J144319.72-010357.5,DR16,0.291,LOZAGN,2208m016o0021131,220.83220286,-1.06600125,14.65503316819117,13.796214279134928,1.074342133355892E45
SDSS J120755.15+245727.7,DR16,0.26,LOZAGN,1816p242o0023508,181.97979262,24.95776561,14.37547597649549,13.536376377535383,1.0742622178629287E45
6dF J033346.3-095928,6dF,0.112,6dAGN,0538m107o0022741,53.4430112,-9.99105712,12.357642635817808,11.320744160051108,1.074193952633293E45
MC 1635+119,0106,0.148,DR16Q,2487p121o0010024,249.44373834,11.83036246,13.012752144627012,12.073685667192043,1.073930633871988E45
SDSS J095003.64+170932.7,DR16,0.195,LOZAGN,1477p166o0020272,147.51518072,17.15909993,13.6730924531036,12.695406794721965,1.0736051987399083E45
PGC 465262,PGC,0.14,1202,0023m500o0003773,2.93135317,-50.55832004,12.882055833981555,11.534957150482883,1.0731558157341308E45
SDSS J214539.70+294513.8,DR16Q,0.224,DR16,3269p302o0006495,326.41543041,29.75383065,14.010461341291151,12.563168254067444,1.0731170955352163E45
PGC 2029727,PGC,0.17,DR16,0197p333o0015241,19.53811799,33.33621578,13.34414444808423,12.310767704495492,1.0726068433153919E45
SDSS J165356.64+373632.1,DR16Q,0.219,DR16Q,2538p378o0012082,253.48603758,37.60889347,13.955905650869424,12.894023026335113,1.072585967122822E45
SDSS J134633.09+182555.8,DR16,0.27,LOZAGN,2061p181o0015438,206.63791039,18.43215563,14.470663942809932,13.490867254987144,1.0725067616746925E45
SDSS J145403.01+482556.5,DR16,0.222,DR16,2227p484o0014690,223.51260912,48.43244621,13.989669690761716,12.917004681605796,1.072022418091897E45
SDSS J135515.28+044221.3,DR16,0.118,DR16,2081p045o0016034,208.81370651,4.70593279,12.48191115613512,11.408917493349758,1.0717217484547622E45
6dF J043341.4-235339,6dF,0.145,6dF,0677m243o0019543,68.42265769,-23.89423128,12.96666478910145,12.091351120575023,1.0715382807714994E45
SDSS J132817.97+103258.4,DR16,0.272,DR16,2015p106o0011023,202.07511516,10.54966259,14.48997151134629,13.664426906878113,1.0715115278395392E45
SDSS J132846.44+384941.0,DR16,0.263,LOZAGN,2012p393o0004073,202.19356013,38.82807886,14.406832026240018,13.506173376810672,1.0713078773108327E45
6dF J144724.4-362852,6dF,0.114,6dAGN,2219m364o0016029,221.85154659,-36.48123981,12.402258223896377,11.291780799487263,1.0708769806460667E45
SDSS J103939.31+100253.0,DR16,0.161,LOZAGN,1599p106o0003160,159.91385399,10.04806481,13.216168643840929,12.05155145529561,1.0706886454679335E45
SDSS J223231.78+314506.8,DR16,0.253,DR16,3388p318o0016090,338.13268261,31.75188169,14.31172161364547,13.393739775773405,1.070683510981506E45
Q 0243-0112,0442,0.201,DR16,0408m016o0019742,41.50523753,-0.99368657,13.75043876040105,12.721519971990135,1.0696432895420455E45
UM 405,1120,0.22,1122,0332p015o0018393,32.73063516,1.98044391,13.970235563107956,13.091018263204568,1.0694106066961827E45
PGC 2347851,PGC,0.106,DR16,2485p499o0009589,249.44635722,49.60187224,12.234692814983363,11.259717876436817,1.0691302306169915E45
SDSS J104847.14+102042.7,DR16,0.243,LOZAGN,1615p106o0007222,162.19642763,10.34519995,14.214383661778946,13.397455593831678,1.06875663355284E45
PGC 1277759,PGC,0.125,DR16Q,0182p045o0017896,18.11059276,5.07469552,12.620175559629192,11.720191728079095,1.0684103201690935E45
SDSS J075616.69+252410.9,DR16,0.285,LOZAGN,1183p257o0007496,119.06916629,25.40310337,14.609233001264815,13.547431117979048,1.06831209753762E45
3HSPJ200632.1+635549,3HSP,0.3,3HSP,3005p636o0031970,301.63619051,63.93037304,14.738270202749488,13.80113370150609,1.0672536087766895E45
LAMOSTJ164023.71+164842.6,LAMQ1,0.178,LAMQ1,2499p166o0020022,250.09882108,16.81181581,13.459809448534184,12.48287259918932,1.0672461756411796E45
SDSS J123507.29+082502.9,DR16,0.253,LOZAGN,1884p090o0001455,188.78038535,8.4174938,14.315414204998604,13.252162487772445,1.0670482990609315E45
NGC 7674,0959,0.029,1868,3523p090o0007712,351.98627199,8.77897857,9.30626347597247,8.155091232574792,1.0669314568524091E45
TGS157Z199,2dF,0.225,2dF,0350m258o0005860,35.19565245,-26.13211825,14.0279271152529,12.96316606579704,1.0666298447444367E45
TGN348Z017,2dF,0.222,2dF,2208p015o0002266,220.99299273,0.87411733,13.995249908098536,13.151741752109148,1.0665268183303923E45
2MASX J23500027+1345326,DR7Q,0.195,DR16Q,3568p136o0014779,357.50116204,13.75924389,13.680409887088228,12.72277227838868,1.0663938510698435E45
IRAS 00199-7426,PGC,0.096,6dF,0052m743o0021963,5.52909828,-74.16143241,12.007971143343308,11.186416116427951,1.0663636360674204E45
SDSS J082711.22+223324.1,DR16,0.174,DR16,1270p227o0026749,126.79649089,22.55665524,13.406225643445056,12.297622489051292,1.0663220994160954E45
SDSS J075939.50+140543.5,DR16Q,0.209,DR16Q,1194p136o0023627,119.91459549,14.09545568,13.848619817846105,12.9708781938933,1.0662086437523792E45
SDSS J102229.17+365209.6,DPeake,0.267,DR16,1548p363o0020542,155.62164067,36.86935319,14.44940280016399,13.592276670585658,1.0661802560965056E45
LAMOSTJ003432.52+391836.1,0883,0.138,0883,0077p393o0014954,8.63549096,39.31001644,12.855176897060431,11.981183361341666,1.0661730704658767E45
SDSS J214925.23+112115.6,DR16,0.29,LOZAGN,3275p121o0000362,327.3551245,11.35431687,14.654796133760634,13.67947641880648,1.066115321170132E45
SDSS J095309.03+475113.0,DR16Q,0.202,DR16Q,1484p484o0002928,148.28766946,47.85360424,13.766145762081294,12.940353014482731,1.0660217528202475E45
LAMOSTJ123242.48+140348.2,LAMDR6,0.3,LAMDR6,1877p136o0018418,188.17706521,14.06346051,14.73955070319837,13.219323022017734,1.065995648370305E45
6dF J191314.8-501059,6dF,0.062,BASS2,2879m500o0015283,288.31139085,-50.18287341,11.00867219541599,9.886203592788767,1.0658715779203791E45
SDSS J134849.48+405852.5,DR16,0.167,LOZAGN,2076p408o0015628,207.20616921,40.98131938,13.308403130226257,12.488336916880307,1.065871539073589E45
SDSS J011227.81-055658.5,DR16,0.187,DR16,0182m061o0012300,18.11593456,-5.94954333,13.58005337324701,12.596743954603388,1.0656688073315387E45
ABQ J1618-3059,ABQ,0.088,ABQ,2452m303o0002520,244.558668,-30.99065822,11.808328595386806,10.814754024763047,1.0654422731441216E45
Ws82 J224056.59+003043.7,GLIKMA,0.278,GLIKMA,3403p000o0020318,340.23562766,0.51221918,14.550546210407544,13.149113017102122,1.0652046464353988E45
SDSS J170845.58+595716.2,DR16,0.274,LOZAGN,2580p605o0003807,257.1899365,59.95453241,14.514685845599477,13.560299210798386,1.0650784254970614E45
6dF J031033.3-023205,6dF,0.223,6dF,0468m031o0019625,47.63871133,-2.53497932,14.00775887714369,12.9895661998841,1.0650186351932483E45
2MASX J08345334+3847089,DR7Q,0.184,DR16Q,1296p393o0003279,128.72254461,38.78571756,13.54203141365231,12.714565375548364,1.0647618334687155E45
SDSS J113125.40+164853.5,DR16,0.254,LOZAGN,1729p166o0014054,172.85586992,16.81498049,14.327911775008534,13.37296887743137,1.0643314750894163E45
PGC 1691431,PGC,0.281,DR16,2113p242o0003742,210.53940351,23.66656368,14.578167177664804,13.674308605796146,1.0642822842963714E45
SDSS J082911.55+172501.0,DR16,0.113,DR16,1268p181o0000410,127.2981504,17.4169141,12.388454635440286,11.40344637988651,1.064250529362772E45
SDSS J120637.06+564146.6,DR16Q,0.297,DR16Q,1813p560o0027147,181.65444497,56.69631571,14.716311503658158,13.777883186315544,1.0641566793778807E45
6dF J022119.5-104531,6dF,0.262,0873,0353m107o0009553,35.3312179,-10.75847585,14.4048219846736,13.600682181456095,1.0640192210549511E45
RXS J12002-0046,0139,0.179,LOZAGN,1800p000o0000083,180.05868843,-0.77742068,13.476654403344485,12.582745825743608,1.0639175053856895E45
SDSS J170807.38+204002.8,DR16,0.193,DR16,2566p212o0005573,257.03103568,20.66741666,13.658382981354118,12.530733811208176,1.0635672530738335E45
SDSS J102640.60+083728.1,DR16,0.187,LOZAGN,1562p090o0004506,156.66921213,8.624481,13.582522359426964,12.67718101187059,1.06324820810989E45
SDSS J083534.79+161345.7,DR16,0.211,LOZAGN,1289p166o0005323,128.89496964,16.22939806,13.875031948391433,13.065808097980284,1.063008505719634E45
SDSS J135946.89+581357.0,DR16Q,0.224,DR16Q,2104p575o0030844,209.9454116,58.23248974,14.02089824126903,12.85263491028478,1.0628509218581771E45
PGC 2013133,PGC,0.159,LOZAGN,1763p333o0004440,176.55230604,32.80840448,13.194382093800874,12.27294459151336,1.0628281174292678E45
IRAS 04448-0513,PGC,0.044,0479,0713m046o0003256,71.83633527,-5.13721861,10.240078639803343,9.39681882524576,1.0621392597986176E45
6dF J070825.9-574836,6dF,0.107,6dAGN,1079m576o0014183,107.10776892,-57.81002949,12.26382217839589,11.39918378725399,1.061951452092549E45
SDSS J150846.84+443429.5,DR16,0.201,LOZAGN,2268p439o0029495,227.19517163,44.57484794,13.75833305279988,12.84373237862383,1.0618942128794334E45
IRAS 14594-2912,PGC,0.103,6dF,2262m288o0003417,225.62536177,-29.40595344,12.17561419299307,11.223168430539168,1.0617199403740427E45
SDSS J095958.33+162323.9,DR16,0.283,LOZAGN,1493p166o0007795,149.99303944,16.38998222,14.598528579274912,13.552800546428577,1.0616196830718663E45
6dF J010554.7-355603,6dF,0.112,6dF,0167m364o0020605,16.47825836,-35.93418209,12.370672009850376,11.562854299837277,1.0613801312528767E45
SDSS J094836.99+161647.1,DR16,0.273,LOZAGN,1477p166o0006217,147.15416188,16.27977473,14.509559537400063,13.689853943409418,1.0612140735846845E45
SDSS J121151.67+105233.0,DR16,0.121,LOZAGN,1830p106o0014804,182.96535545,10.87585225,12.55176657979822,11.622249349921452,1.0607798071278583E45
MARK 486,0959,0.038,1377,2348p545o0017801,234.15999071,54.55922393,9.913829943112392,9.109026971139311,1.060677008880939E45
MQS J053309.91-711149.7,1005,0.289,1005,0855m712o0028160,83.29135525,-71.19724448,14.651798168203689,13.766389728166368,1.0606185637492335E45
IRAS 20087-0308,PGC,0.105,0873,3025m031o0022670,302.84965866,-2.99734257,12.22142362058505,10.812732382952175,1.0605578642219335E45
SDSS J123018.40+100208.7,DR16,0.21,LOZAGN,1876p106o0003409,187.57674292,10.03578381,13.8660162251987,13.03518132879968,1.0605313617806143E45
SDSS J122026.58+133150.8,DR16,0.26,LOZAGN,1846p136o0009138,185.11080882,13.5307703,14.38955468744364,13.544301701114833,1.0604222151686614E45
SDSS J113640.89+573839.9,DR16Q,0.148,DR16Q,1744p575o0014798,174.17043237,57.64445386,13.026665290480658,12.126490301228545,1.0602565704121126E45
SDSS J150309.02+302007.3,DR16,0.231,LOZAGN,2260p302o0015502,225.7876254,30.33540232,14.099131922560588,13.164340927717866,1.0599384103458907E45
SDSS J122853.10+053016.4,DR16,0.243,LOZAGN,1868p060o0003034,187.22125849,5.50455016,14.223691540121198,13.402604396607684,1.0596334806037043E45
SDSS J161556.76+310252.2,DR16,0.292,DR16,2434p302o0030537,243.98668108,31.04798717,14.678597983601698,13.865252375297516,1.0595930028872467E45
SDSS J150441.17+071622.0,DR16,0.23,LOZAGN,2257p075o0008293,226.17157735,7.27277394,14.088903948400183,13.210451088043378,1.0595549968007899E45
SDSS J082203.51+560301.1,DR16,0.159,LOZAGN,1253p560o0014214,125.51460926,56.05041424,13.197865951819225,11.348544623150822,1.0594232314162331E45
6dF J112258.1-221111,6dF,0.249,6dF,1710m228o0022869,170.74181517,-22.18641904,14.284027256928704,13.359538807213394,1.0593230698107013E45
LAMOSTJ075517.34+333412.5,LAMDR6,0.244,LAMDR6,1187p333o0017794,118.82251317,33.57013343,14.234795635855058,13.25431355831408,1.0586511224384895E45
SDSS J225421.63+270404.8,DR16Q,0.188,DR16,3430p272o0012339,343.59016405,27.06799377,13.60032317138264,12.763863681575543,1.0584144280863444E45
SDSS J075216.55+500251.3,DR16Q,0.263,DR16Q,1184p499o0016073,118.06897085,50.0476242,14.420752723089018,13.36328347383231,1.057659852931401E45
SDSS J151002.99+365833.4,DR16,0.266,LOZAGN,2275p363o0028067,227.5125017,36.97592789,14.448879837324204,13.432148858412972,1.0576039815132322E45
RXS J07018+6617,0063,0.276,0063,1039p666o0009637,105.45624895,66.29130721,14.540473512254664,13.715425059276129,1.0575193517356704E45
PGC 3095439,PGC,0.12,0754,0083p439o0003278,9.09585316,43.27783565,12.53577157175323,11.59572761690421,1.0574412377626015E45
SDSS J141314.29+385106.1,DR16,0.296,LOZAGN,2129p393o0004811,213.309573,38.85168774,14.714807597939778,13.590111337510468,1.0573965090816188E45
XBS J050501.8-284149,0311,0.257,0311,0771m288o0016652,76.25797022,-28.69681206,14.364052825262767,13.44376552882635,1.0573334690198335E45
SDSS J114307.39+115535.4,DR16,0.224,LOZAGN,1761p121o0008654,175.78062689,11.92637588,14.026553130118725,12.792792545580264,1.0573296183680063E45
LAMOSTJ144736.07+040822.0,LAMDR6,0.242,LAMDR6,2217p045o0006504,221.90011013,4.13939674,14.216017338696684,13.149962212849193,1.0572341480823075E45
SDSS J101212.79+164009.4,DR16Q,0.269,DR16Q,1524p166o0010821,153.05333672,16.6692726,14.47721824065352,13.539313320187532,1.0570600760006422E45
PGC 2035381,PGC,0.114,DR16,0107p333o0019603,10.73737492,33.60047599,12.416742246568566,11.458856418079758,1.0566860500855039E45
SDSS J135844.07+430203.1,DR16,0.288,LOZAGN,2103p424o0025951,209.68366576,43.03415063,14.647316684331312,13.718622517739472,1.0565661409580079E45
SDSS J142248.34+350910.1,DR16,0.189,DR16,2156p348o0019784,215.7014663,35.15286226,13.615171128859185,12.535782792847032,1.056410505564401E45
SDSS J123906.94+215130.9,DR16,0.254,DR16,1904p212o0022210,189.77877268,21.85873321,14.33636341039204,13.31303079771693,1.0560786221244228E45
SDSS J150346.54+285313.3,DR16,0.283,DR16,2262p287o0016762,225.94377789,28.88671169,14.604470826964748,13.771210572517006,1.0558252962428831E45
SDSS J222518.67+210203.6,DR16Q,0.139,DR16Q,3357p212o0036366,336.32806233,21.03423461,12.882997864301304,11.899750636031484,1.0556391956210763E45
SDSS J161035.44+480022.5,DR16Q,0.247,DR16Q,2429p484o0007489,242.64766298,48.00628915,14.268031162004176,13.43076624402835,1.0555633295198376E45
SDSS J000805.26+265317.3,DR16Q,0.198,DR16,0016p272o0006957,2.0219261,26.88815662,13.729113451912054,12.65310044589094,1.0548858014901427E45
2QZ J225653.9-284603,2QZ,0.248,2QZ,3445m288o0011103,344.224805,-28.76739338,14.278706245507314,13.36928742697096,1.0548553805316995E45
SDSS J160904.51+121733.5,DR16Q,0.236,DR16Q,2425p121o0019082,242.26880608,12.29268078,14.156901093640707,13.214448116893513,1.0547838878389374E45
SDSS J120052.22+502453.5,DR16,0.282,DR16,1811p499o0022149,180.2175631,50.41491482,14.596879549168156,13.703353298542304,1.054644240478491E45
2MASS J15175-0633,0305,0.128,0887,2293m061o0005282,229.3760991,-6.5517243,12.689987048896008,11.741577808609907,1.054570225579442E45
MQS J052312.95-701529.8,1005,0.29,1005,0795m697o0080097,80.80395005,-70.25838591,14.6668714688192,13.831904948031085,1.0543238979861212E45
SDSS J150955.92+175355.9,DR16,0.181,LOZAGN,2267p181o0009203,227.48301518,17.89884658,13.51377001064858,12.579762051647824,1.053758803429956E45
PGC 2099138,PGC,0.103,LOZAGN,1686p378o0028825,168.42166608,37.37049193,12.18385971642049,11.1990532175561,1.053687346254614E45
SDSS J154246.71+334602.6,DR16,0.282,DR16Q,2357p333o0024649,235.69445734,33.76743946,14.597928642138632,13.754809726569588,1.0536256822992208E45
IGR J12026-5349,1624,0.028,1204,1812m546o0048333,180.69844958,-53.83548653,9.242225944857246,8.209866370885585,1.0534971292906492E45
SDSS J075824.45+171105.4,DR16,0.139,LOZAGN,1194p166o0023732,119.60190557,17.1848417,12.885488139260152,11.96527632293416,1.0532207265994471E45
LAMOSTJ001744.10+070809.0,LAMQ3,0.234,LAMQ3,0045p075o0005376,4.43375444,7.13584855,14.137742729861486,13.151801120345716,1.0531258621542305E45
SDSS J165403.57+321823.0,DR16,0.293,DR16,2541p318o0028467,253.51442163,32.30642571,14.69380496329622,13.81056787320491,1.0530959031707695E45
SDSS J115659.38+550159.2,DR16Q,0.297,DR16Q,1787p545o0022344,179.24742746,55.0332035,14.727742180831717,13.81964534788895,1.053011961343428E45
IRAS 19370-3022,PGC,0.053,1212,2956m303o0019997,295.06290074,-30.26436117,10.667528758247265,9.814147644087308,1.052993320099794E45
SDSS J132029.97+131311.4,DR16,0.243,LOZAGN,2001p136o0005731,200.12493766,13.2198745,14.230618280335834,13.343199836745056,1.052894788084457E45
6dF J214141.5-454215,6dF,0.101,6dAGN,3259m455o0008897,325.42284784,-45.70410196,12.139265182003673,11.055265654241037,1.0528599132582596E45
SBS 1406+540,1781,0.173,DR16Q,2119p545o0001277,211.99619114,53.79995346,13.406425788374838,12.593165356490625,1.0526481260085323E45
RXS J22179+0835,0063,0.206,0063,3339p090o0005232,334.48284002,8.59605024,13.827507977350995,12.9934932261356,1.0525510757084808E45
SDSS J101907.99+281703.7,DR16,0.257,LOZAGN,1542p287o0004507,154.78333642,28.28440145,14.369567110571165,13.541549588532323,1.0519770505106324E45
SDSS J152427.70+395647.2,DR16,0.279,LOZAGN,2303p393o0026969,231.11548067,39.94649739,14.573978970686705,13.66075224036778,1.0510637590489303E45
MQS J050853.09-682238.9,1006,0.199,1006,0791m682o0020027,77.2216422,-68.3774995,13.74553809152875,12.82380003013997,1.0507821456975733E45
RXS J22079-2824,0100,0.177,0100,3325m288o0017196,331.98175663,-28.40168797,13.463231414336738,12.489519109350717,1.0507184686027527E45
SDSS J164723.94+270549.8,DR16Q,0.29,DR16Q,2518p272o0013158,251.84992416,27.09699589,14.67071280383733,13.748276998047915,1.0506002906648547E45
SDSS J130205.13+431827.8,DR16,0.271,DR16,1956p439o0002732,195.52144152,43.30775054,14.502464322663451,13.223691168671106,1.0503789730002027E45
QBQS J133211.17-090055.1,QUBRIC,0.16,QUBRIC,2037m091o0012623,203.04650921,-9.01531169,13.222169819232896,12.35859537035135,1.0503224984863055E45
1E 0906+4254,1008,0.24,DR16Q,1375p424o0020084,137.36101789,42.7079869,14.202755713431284,13.363163251909636,1.0503183977854613E45
MQS J005716.13-731725.2,1006,0.291,1006,0145m727o0007024,14.3173075,-73.29035037,14.67964829217502,13.742737864500349,1.0502593548206942E45
SDSS J171702.90+312543.1,DR16,0.158,LOZAGN,2594p318o0009600,259.26213434,31.42867805,13.192325891446336,11.871756340806076,1.0502089101570215E45
SDSS J113313.45+395910.6,DR16,0.29,DR16,1741p393o0023664,173.30607812,39.98634342,14.671434569631376,13.58848276991088,1.0499021142921175E45
IRAS 16541+5301,0301,0.194,1061,2539p530o0017826,253.83275893,52.9431342,13.685283371197652,12.574830508627157,1.0495385731344637E45
SDSS J120205.59+112812.1,DR16,0.194,DR16,1807p121o0002120,180.52336013,11.47001814,13.685574535688689,12.813578040364012,1.0492571535855818E45
LAMOSTJ023348.39+041816.0,LAMQ3,0.169,LAMQ3,0379p045o0007628,38.45159495,4.30443835,13.353993593189228,12.37414729541479,1.04919147637502E45
PGC 2283960,PGC,0.169,DR16,1854p469o0008038,185.0741312,46.60054673,13.354041275938677,12.300058190918506,1.0491453995881075E45
TGS463Z062,2dF,0.225,2dF,0377m334o0023499,37.08827816,-32.63803912,14.046309774312425,13.212228053664283,1.0487226977247082E45
SDSS J162611.43+424916.2,DR16,0.228,LOZAGN,2467p424o0022336,246.54768866,42.82120573,14.078771426460474,13.181431544690115,1.04864510913433E45
LAMOSTJ012149.77+243553.2,LAMQ5,0.176,LAMQ5,0198p242o0018783,20.45736122,24.59810049,13.45187525257758,12.612874758744464,1.0485543305529419E45
SDSS J123959.04+370505.1,DR16,0.24,DR16,1902p363o0029870,189.99590863,37.08492581,14.204685077317038,13.380711473271113,1.048453629036994E45
SDSS J120138.36+663018.8,DR16,0.282,LOZAGN,1818p666o0013304,180.40989869,66.5052459,14.60356610956936,13.793459101497906,1.0481691206245591E45
SDSS J091250.61+035221.7,DR16,0.208,LOZAGN,1382p045o0001982,138.21091863,3.87271115,13.8555979445915,12.988373831795432,1.0480705348187567E45
SDSS J094237.08+085859.3,DR16,0.176,LOZAGN,1455p090o0010394,145.65453001,8.98314698,13.4530760573119,12.351848989695672,1.047395289360932E45
SDSS J221713.77-091331.4,DR16,0.192,DR16,3339m091o0009695,334.30735241,-9.22524777,13.662556341346123,12.388944610720392,1.0473166286415942E45
SDSS J101828.83+072306.1,DR16,0.232,LOZAGN,1540p075o0008222,154.62017629,7.38508251,14.123023631433858,13.232331334619705,1.0470208730120628E45
6dF J025529.3-435746,6dF,0.237,6dF,0436m440o0013536,43.87226503,-43.96292321,14.17579357675725,13.335391120186706,1.0465388407538014E45
LBQS 1010-0056,DR7Q,0.2,DR16Q,1527m016o0017184,153.32179815,-1.18227828,13.762076137878331,12.750188964082382,1.0465306259274075E45
SDSS J153016.68+365321.9,DR16,0.294,DR16,2331p363o0026879,232.56957812,36.88950727,14.709227963361458,13.892116445305422,1.0464046495121335E45
Q 0038-3838,0442,0.135,0442,0094m379o0004613,10.16670556,-38.36144232,12.823697624968087,12.00907586708098,1.046381159256182E45
VIIIZw 160,PGC,0.085,LOZAGN,1799p106o0002886,180.04699159,10.02655553,11.748348279058696,10.803317171326611,1.0462488449768628E45
SDSS J144009.54+491107.2,DR16,0.147,DR16,2204p484o0030967,220.03977808,49.18535005,13.025044025618891,11.852628980869774,1.0462435293779527E45
SDSS J100043.48+112901.9,DR16,0.216,LOZAGN,1498p121o0002081,150.18116293,11.48389601,13.94940904882528,13.09736157955932,1.0461270489909179E45
HS 1247+4703,0102,0.15,DR16Q,1920p469o0011401,192.41004747,46.79026696,13.073164447762396,12.041255973601618,1.0460296821649887E45
SDSS J231309.71+002633.7,DR16Q,0.285,LOZAGN,3479p000o0018178,348.29050634,0.4426917,14.632278438429584,13.696991288562844,1.045875456359916E45
SDSS J085734.97+105800.7,DR16,0.193,LOZAGN,1338p106o0017762,134.39572457,10.96685478,13.676712912117155,12.839686835679789,1.0457623082146323E45
SDSS J142614.83+350616.0,DR16,0.217,LOZAGN,2174p348o0020790,216.5617959,35.10441862,13.96123116101804,12.91467972969152,1.0455787417883892E45
IRAS 14464+3447,PGC,0.211,PGC,2229p348o0010066,222.1198425,34.57749229,13.893056103829842,13.068828992366798,1.045507318952651E45
SDSS J102515.68+043008.9,DR16Q,0.247,DR16Q,1564p045o0010783,156.31537062,4.50247803,14.278426913337528,13.445501939993331,1.0455047103484028E45
SDSS J104133.43-000236.3,DR16Q,0.236,DR16Q,1603p000o0010820,160.38932925,-0.04338127,14.166532970851172,13.264211068184585,1.0454679806461023E45
2QZ J124838.7+011447,2QZ,0.263,2QZ,1921p015o0006833,192.16154698,1.24671684,14.433500236981606,13.434662553411528,1.0453145945154623E45
XSS J2134-2720,0174,0.067,0174,3245m273o0009987,323.68814392,-27.432031,11.205855830556168,10.212780831464014,1.0452615748877386E45
6dF J221204.0-131844,6dF,0.193,6dF,3336m137o0017942,333.01679768,-13.31235845,13.67725862919512,12.79989634460341,1.0452368150503861E45
6dF J010713.3-145723,6dF,0.204,6dF,0172m152o0013520,16.80532527,-14.95642976,13.811621192679944,12.982702493443028,1.0450329767651684E45
SDSS J145921.18+521749.7,DR16,0.167,LOZAGN,2243p530o0001462,224.83827889,52.29713327,13.329897615919412,12.23155104298888,1.0449778177008354E45
SWIFTJ185024.2+842240,BASS2,0.183,BASS2,2880p848o0009315,282.60447743,84.37908261,13.549284567493778,12.551595779725805,1.0449752653323075E45
SDSS J112947.14+342842.5,DR16,0.192,DR16,1717p348o0007128,172.44641028,34.47844719,13.665061728976978,12.394250481465937,1.044902682218178E45
SDSS J142112.90+360850.7,DR12Q,0.189,DR12Q,2145p363o0035991,215.30369668,36.14745187,13.627645208337828,12.481057254239154,1.0443428065146891E45
SDSS J164528.56+222755.5,DR16,0.149,LOZAGN,2508p227o0011314,251.36899449,22.46544262,13.059155225949562,12.239977872501893,1.0442423082506258E45
SDSS J164202.22+494214.7,DR16,0.244,DR16,2508p499o0042405,250.50870932,49.70429093,14.250033909663832,13.36863478872504,1.0438967675641356E45
UM 472,1121,0.077,LOZAGN,1815p030o0003717,180.88726207,2.49293998,11.524429093827177,10.718417829546183,1.0437987334553398E45
SDSS J011330.05+042751.9,DR16,0.059,DR16,0182p045o0009129,18.37520353,4.46442568,10.919135199134471,10.036040910017444,1.0437904934556625E45
SDSS J020423.05+232639.8,DR16Q,0.176,DR16,0309p227o0023422,31.09607653,23.4444204,13.456843707271563,12.473508159483686,1.0437669864989922E45
QBQS J210223.12-022658.9,QUBRIC,0.18,QUBRIC,3161m031o0027180,315.59633501,-2.44970567,13.510928814705776,12.43960711385082,1.043642366163621E45
SDSS J080816.71+530742.0,DR16Q,0.277,DR16Q,1232p530o0016258,122.06964978,53.12834402,14.563905508869883,13.672357021916778,1.043538283451776E45
3HSPJ183806.7-600032,3HSP,0.2,3HSP,2790m606o0037936,279.52820932,-60.00889659,13.76520526321665,12.932579000656457,1.0435188344032972E45
